oldcode,_type_,_freq_,pctsch14_1960,pctsch5_34_1960,pct_hsormore_25plus_1960,pop14_17_1960,pop5_34_1960,pop25plus_1960,povrate60
44019,0,1,87.4,.5502961,33.3,4312,26175,34281,38.84724
44020,0,1,91.3,.4935826,39.2,5324,39580,39792,22.80053
44021,0,1,86.4,.6118822,44.9,2598,24137,20872,39.55526
44022,0,1,81,.6266982,45.3,420,3386,3037,44.9589
44023,0,1,79.9,.5374476,35.8,280,1669,1891,36.55381
44024,0,1,81,.5163556,25,726,4555,4010,53.07256
44025,0,1,93.4,.6390742,37.4,1605,9592,15297,36.58385
44026,0,1,90.7,.5916173,21.8,831,4557,6472,53.36193
44027,0,1,83.8,.5317609,30.3,649,3731,5518,33.54146
44028,0,1,78.2,.5244521,26.8,1240,7484,9579,54.19057
44029,0,1,79.1,.4648511,36,1146,9033,7628,34.17323
44030,0,1,96,.5464334,34,561,2972,5022,32.77533
44031,0,1,79.8,.5035607,31.2,11112,82006,65994,59.03671
44032,0,1,84.4,.5467669,28.7,539,3325,4547,48.05595
44033,0,1,92.8,.531579,44.3,525,3800,3978,18.31882
44034,0,1,89.8,.5620345,25.6,1812,10204,13198,45.5691
44035,0,1,84.5,.5276266,40.3,662,4778,4028,33.27475
44036,0,1,91.3,.5251927,32.1,743,5061,5454,31.61889
44037,0,1,87.5,.5547035,27,2269,13171,20149,49.75322
44038,0,1,91.4,.5277778,33.4,523,3384,5151,33.51191
44039,0,1,92.2,.5319965,31.4,575,3391,5060,24.02442
44040,0,1,71.9,.4681042,35.9,515,3339,3063,31.19396
44041,0,1,91.6,.5470852,38.9,244,1561,2091,20.86743
44042,0,1,89.7,.5499242,34.7,832,4617,7962,39.9642
44043,0,1,83.1,.5073095,30.4,2911,17443,23973,33.58814
44044,0,1,87.6,.608799,30.7,490,2523,3703,38.66084
44045,0,1,88.3,.533995,25.9,1214,8060,10402,41.85006
44046,0,1,84.1,.5063881,27,1397,9236,10660,32.12006
44047,0,1,87.9,.5516721,28.6,807,3977,7954,42.02106
44048,0,1,86.4,.5952547,34.7,275,1433,2221,39.93541
44049,0,1,78.4,.5521161,33.3,1821,9853,12847,29.80209
44050,0,1,80.5,.391984,38.1,2434,13498,11293,37.29586
44051,0,1,79.4,.5011025,26.3,297,1814,2420,47.86002
44052,0,1,96.5,.507365,49.2,332,2444,2403,10.81081
44053,0,1,73.5,.4977334,47.6,310,2206,2092,26.20658
44054,0,1,84.8,.5401531,31.2,810,5093,5151,39.15229
44055,0,1,88.4,.5308057,35.1,204,1477,1322,40.77977
44056,0,1,89.9,.5169308,38.4,368,2776,3602,25.78451
44057,0,1,84.4,.4591147,50.3,53032,459358,518966,18.8031
44058,0,1,68.1,.4312989,32.1,1449,9585,9607,34.99051
44059,0,1,81.8,.5021523,41.1,1034,6737,6403,35.53725
44060,0,1,92.1,.6149732,28.7,442,2057,3755,52.94426
44061,0,1,87.8,.6371852,43.4,2862,24343,23814,26.14062
44062,0,1,82.8,.5479694,21.2,1517,8495,12052,51.28574
44063,0,1,88.7,.5746835,31,394,1975,2943,42.24138
44064,0,1,75.8,.5306759,22.5,852,5444,4345,68.40784
44065,0,1,92.5,.6688197,34.2,337,1703,2758,34.3018
44066,0,1,79.3,.5307658,22.9,1175,6647,6567,56.33984
44067,0,1,91.8,.5999717,31.4,1239,7052,12760,39.02365
44068,0,1,87.4,.4605662,44.8,5491,49450,44448,17.68721
44069,0,1,0,.4487056,31.6,147,1043,1315,36.8984
44070,0,1,78.9,.5026936,31.1,3099,18934,24314,39.34773
44071,0,1,85.2,.4641073,45.6,18903,172779,143385,29.50497
44072,0,1,89.5,.6329427,37.7,966,6059,10397,35.75788
44073,0,1,82.5,.5566434,24.1,1555,8580,12454,57.41173
44074,0,1,82.4,.5662665,27.7,1613,8496,15539,47.92797
44075,0,1,89.1,.5742397,16,1386,7267,13117,52.5
44076,0,1,82.4,.5115384,29.5,610,3380,4509,34.23742
44077,0,1,78.4,.4818871,33,928,5935,6337,30.61258
44078,0,1,93.1,.5799348,33,219,1226,1903,40.71021
44079,0,1,76.9,.4605377,22.2,2804,20754,19964,44.78047
44080,0,1,90.7,.5711991,26.8,351,1868,3287,46.13113
44081,0,1,92.1,.6297501,24.3,1016,4921,7496,56.79661
44082,0,1,72.7,.5251375,23.9,919,5092,4696,62.3348
44083,0,1,83.1,.4737981,40,974,6469,5994,22.97747
44084,0,1,89.6,.5112936,38.2,9041,66852,76309,26.04835
44085,0,1,82.7,.5295405,33.5,488,3199,3390,25.58751
44086,0,1,92.7,.572235,26.5,689,3897,6254,34.20161
44087,0,1,0,.4508349,45.1,77,539,617,16.73747
44088,0,1,81.2,.4857749,20.6,394,2355,3062,51.86875
44089,0,1,76.1,.4948061,22.4,1336,7605,10168,55.03259
44090,0,1,90.7,.4806713,43.3,1962,15314,17194,14.44078
44091,0,1,88.3,.4981112,35.7,4602,31501,42556,30.45842
44092,0,1,88.5,.5246186,41.4,4499,32252,38269,30.62477
44093,0,1,86,.5650911,23.2,886,5162,7331,62.30111
44094,0,1,80.9,.527074,29,2076,13814,15095,42.60527
44095,0,1,80.5,.523491,39.3,2720,18688,18189,32.61238
44096,0,1,82.1,.5521273,29.6,560,3079,4255,40.10132
44097,0,1,93.1,.597435,28.1,562,2807,5747,45.62988
44098,0,1,90.2,.4757991,49.3,400,3285,3159,12.80073
44099,0,1,88.1,.5935813,32.8,601,3334,4945,38.78851
44100,0,1,86.5,.5162905,29.6,1806,11786,12996,34.86737
44101,0,1,86.7,.4972231,45.3,72550,613461,659592,21.44833
44102,0,1,83.3,.5591755,34,3365,21394,24184,46.07926
44103,0,1,0,.4612365,50.8,142,1019,1198,13.08074
44104,0,1,82,.488997,30.9,796,4726,6523,37.04437
44105,0,1,79.5,.5958564,34.7,1403,10281,9616,50.20304
44106,0,1,87.5,.5,44.1,238,1402,1816,20.90113
44107,0,1,92.7,.5792859,26.9,1622,9018,12827,47.1584
44108,0,1,76.2,.5239952,25.8,14071,97728,78437,65.04737
44109,0,1,86,.5781727,27.2,1631,8833,14968,48.64692
44110,0,1,84.3,.5062026,38.2,1729,11608,10759,31.46187
44111,0,1,94.4,.4882494,28.6,362,2085,3456,34.03028
44112,0,1,90.9,.5544387,28.7,1247,7063,11700,43.28962
44113,0,1,82.1,.4912094,22.9,1485,8475,11331,65.02739
44114,0,1,84.2,.4372322,43,2387,20536,20365,19.9289
44115,0,1,97.1,.515748,38.8,225,1778,1630,37.59
44116,0,1,86.9,.565609,35.8,2574,16766,22756,36.13014
44117,0,1,91.9,.4996625,48.9,2379,17776,17656,12.00908
44118,0,1,0,.627219,32.7,88,507,699,23.53896
44119,0,1,89.6,.504097,32.3,479,3051,4590,24.88907
44120,0,1,88.1,.5472222,29.3,1134,6840,7197,39.21821
44121,0,1,83.3,.5181378,27.3,1750,10310,11746,45.00158
44122,0,1,0,.5594772,33,146,765,826,41.55284
44123,0,1,90.6,.516175,42.6,15233,118516,131566,22.48425
44124,0,1,73.6,.4816,21.1,404,2500,2498,72.41093
44125,0,1,78.4,.5001088,28.5,2779,18384,15854,50.68398
44126,0,1,85.2,.5083288,31.4,2421,14768,20419,25.09365
44127,0,1,89.4,.5540739,34.4,1454,8174,11342,31.23202
44128,0,1,84,.5538014,23.4,1209,7221,7572,55.21794
44129,0,1,79.6,.501038,26.6,2043,12043,17894,44.17569
44130,0,1,89.6,.5916808,33.8,365,2356,3558,34.90864
44131,0,1,0,.4081633,13.5,69,490,384,77.38246
44132,0,1,0,.6068027,42.4,123,735,1020,29.73309
44133,0,1,84.6,.5005032,38.6,947,5962,11010,31.42148
44134,0,1,87.2,.5166144,39.6,279,1595,2369,35.59119
44135,0,1,0,.4772727,29.8,43,308,345,38.97181
44136,0,1,0,.3492334,30.2,158,1174,1318,51.75476
44137,0,1,75.5,.4938136,38.7,1923,17296,12832,43.71518
44138,0,1,89.7,.5458908,32.9,614,3334,4521,40.40852
44139,0,1,83.7,.5301363,31,2347,13721,20681,46.00185
44140,0,1,80.3,.4880158,33.2,1636,10639,11206,36.3123
44141,0,1,88.1,.5014201,34.1,602,3873,5588,40.63229
44142,0,1,67.8,.5010033,20.3,580,2990,2805,64.89895
44143,0,1,91.2,.5889157,17.8,1496,7867,12133,53.52906
44144,0,1,86.7,.5768799,17.3,621,3564,5380,53.44205
44145,0,1,88.8,.5890481,23.5,735,3908,5906,66.41579
44146,0,1,87.9,.5335799,27.1,2324,15143,16715,43.95302
44147,0,1,69.9,.4823501,24.4,1609,8272,12594,55.06815
44148,0,1,89.1,.5311653,38.8,225,1476,1994,22.51108
44149,0,1,74.2,.5058487,27,681,3847,3853,49.96718
44150,0,1,93,.5217853,35.3,281,1882,3465,36.06038
44151,0,1,0,.4247788,,11,113,120,22.32143
44152,0,1,81.1,.4956389,47.3,9436,84039,73262,25.10565
44153,0,1,75.3,.4777965,30.9,817,5337,5407,38.17041
44154,0,1,83.8,.5677764,37.7,587,3364,5501,39.51495
44155,0,1,88.3,.5050284,38.4,8728,69804,82854,30.87914
44156,0,1,0,.4515464,45,82,485,621,45.20548
44157,0,1,86.3,.5305372,24.3,496,2718,4155,55.44765
44158,0,1,85.4,.5781295,27.8,578,3475,4431,58.85474
44159,0,1,74,.4344069,32.4,379,2546,2534,25.69275
44160,0,1,89.7,.6641061,33.3,271,1432,2393,41.02041
44161,0,1,85.2,.5394355,31.4,1873,12400,13297,41.10354
44162,0,1,74.1,.4973015,20.9,1171,7782,6433,68.55425
44163,0,1,82.6,.5647577,28.2,1520,9080,9498,49.08435
44164,0,1,0,.4749568,34.1,195,1158,1809,43.9658
44165,0,1,86.6,.4540617,60.5,3973,36266,33844,15.92846
44166,0,1,85.9,.5356556,27.1,1527,9129,13126,49.06969
44167,0,1,97.7,.6502732,30.4,298,1464,3043,41.81299
44168,0,1,85.5,.5442391,30.7,831,5086,6077,36.55989
44169,0,1,89.6,.5283256,28,986,5578,9504,36.01958
44170,0,1,85.8,.5502212,29.3,1950,12206,14577,43.77424
44171,0,1,92.9,.4939191,47.5,1054,8058,7233,10.14195
44172,0,1,86.9,.4965862,34.6,906,6005,6729,36.87391
44173,0,1,92.1,.6068966,30.4,207,1160,1704,35.76973
44174,0,1,87.1,.5981471,30.6,1938,12629,15483,48.34283
44175,0,1,85.4,.5568733,28,2420,13829,20718,45.77119
44176,0,1,81.9,.549969,19.2,836,4833,5337,58.68016
44177,0,1,91.3,.5006816,38.1,1267,8802,10571,25.16898
44178,0,1,80.3,.496622,39.7,15478,116193,104553,36.73696
44179,0,1,84.6,.4410026,49.7,543,4907,4706,11.38455
44180,0,1,92.2,.6045845,53.6,268,1047,906,20.86285
44181,0,1,88.9,.486446,38.8,4165,32057,29498,23.71304
44182,0,1,81.8,.4814773,37.9,1189,8854,11843,32.8717
44183,0,1,88.1,.5739281,29.4,1326,7487,9349,44.86565
44184,0,1,91.5,.5430176,36.9,1555,10147,13244,28.93973
44185,0,1,85.6,.4826876,43,735,4852,4641,25.35267
44186,0,1,87.9,.5057526,39.4,843,6258,5836,29.55596
44187,0,1,92.4,.5671766,21.9,1113,6014,7668,55.85077
44188,0,1,75.5,.4179622,48,7349,60594,57736,18.05331
44189,0,1,98.2,.5608938,37.6,446,2685,2798,52.88383
44190,0,1,93.1,.5893358,17.1,246,1069,1924,53.03127
44191,0,1,93.5,.540267,68.1,1799,17980,17139,8.414063
44192,0,1,90.2,.4939632,43.3,245,1905,1983,18.70757
44193,0,1,0,.4600639,20.4,136,939,1150,57.10117
44194,0,1,86.3,.5788008,24.5,1199,6104,9412,57.46837
44195,0,1,77.6,.459804,36.3,1227,9491,8211,38.12636
44196,0,1,84.2,.532267,33,860,5377,5418,41.3426
44197,0,1,0,.4507338,45.9,74,477,636,18.66197
44198,0,1,83.2,.5561005,21.9,1217,6729,9065,59.42214
44199,0,1,77.2,.5113459,30.3,445,2556,3312,41.57676
44200,0,1,84.5,.5237723,32.1,1088,6394,8633,37.00165
44201,0,1,92.1,.5737705,33.3,2602,15433,21057,42.0497
44202,0,1,92.8,.5715693,17.5,595,3046,4131,57.11794
44203,0,1,81.9,.5524394,21.3,608,3423,4141,65.57289
44204,0,1,87.2,.603624,14.4,524,2649,3365,65.79697
44205,0,1,69.2,.4915325,27.8,3589,23856,20201,52.36835
44206,0,1,87.6,.6378054,29,458,2333,4086,42.58212
44207,0,1,85.5,.5419255,37.2,203,1288,1546,30.67199
44208,0,1,85.4,.479543,40.6,1409,10241,10470,21.14851
44209,0,1,96.4,.5385135,42.6,248,1480,2571,24.41775
44210,0,1,83.8,.5424185,23,1544,8534,11752,54.4879
44211,0,1,0,.5145712,47.6,169,1201,1452,13.69706
44212,0,1,91,.5261629,41.2,5584,39923,47695,32.62888
44213,0,1,0,.5948661,25.1,156,896,1704,45.80897
44214,0,1,79.9,.5363617,18.5,1457,9268,7528,80.71004
44215,0,1,92.4,.5079412,40.5,526,3337,5697,25.05256
44216,0,1,0,.4913295,49.2,89,519,656,23.83178
44217,0,1,95.7,.5448169,31.7,221,1283,1793,28.92071
44218,0,1,77,.4942779,37.7,290,1835,1957,33.01047
44219,0,1,84,.5276179,41.2,809,5214,5423,27.31783
44220,0,1,85.8,.4837131,46.8,30975,261314,292211,19.88344
44221,0,1,83.5,.4710972,50.8,5711,52936,50431,20.43288
44222,0,1,0,.475039,31.2,176,1282,1361,42.70872
44223,0,1,77,.4805025,34.8,1178,8437,7947,28.63639
44224,0,1,0,.5149403,37.1,173,1004,1792,22.18638
44225,0,1,87.7,.5185026,30.5,1209,6972,9928,37.14758
44226,0,1,86.2,.5023197,41.1,4101,30823,34563,30.13602
44227,0,1,82.1,.5423217,48.2,12545,109400,107062,29.30917
44228,0,1,83.7,.5803416,21.2,595,2869,4606,55.34774
44229,0,1,85.5,.5314445,24.7,825,4659,5899,54.62051
44230,0,1,88.9,.583139,29.4,1448,8576,11067,41.77653
44231,0,1,82.9,.4860854,44.6,447,3234,3063,21.6425
44232,0,1,80.5,.5423457,29.9,1310,8100,8551,46.72184
44233,0,1,78.8,.4344628,38.2,1562,13458,11094,44.18505
44234,0,1,84.6,.5465889,24.2,1318,7373,11808,40.89387
44235,0,1,83.2,.5001492,36.2,3162,23459,23225,35.92762
44236,0,1,74,.5117454,25.9,1137,11281,11499,53.43881
44237,0,1,92.5,.6903739,36.5,866,6285,5829,49.35139
44238,0,1,84.2,.4718086,42.3,1021,7857,7384,20.44869
44239,0,1,72.6,.5051438,20.8,1325,7582,11579,51.8071
44240,0,1,80.3,.5297295,25.3,4857,33872,29324,60.02448
44241,0,1,82.7,.5210112,26.8,2969,18395,19479,45.16455
44242,0,1,89.7,.5329434,34,564,3248,4744,26.80755
44243,0,1,78.1,.4098316,46.5,7351,62533,64501,20.79062
44244,0,1,88.4,.5332322,30.7,1206,7252,10703,31.7923
44245,0,1,70.2,.504347,22.2,1563,10812,8528,63.82624
44246,0,1,83.4,.5507692,25.8,2445,14950,19912,45.56001
44247,0,1,74,.4952692,18,1093,6130,6911,53.17091
44248,0,1,81.3,.4573517,44.6,854,7386,6644,14.27662
44249,0,1,88.1,.5297553,32.3,1180,7192,9986,29.69477
44250,0,1,92.8,.6442659,27.8,1389,6845,10890,40.28643
44251,0,1,82.9,.4773098,44.3,607,4297,3894,15.82936
44252,0,1,87.4,.5115507,33.7,1040,7229,10411,23.24138
44253,0,1,66.8,.469526,13.2,328,2215,2096,75.67899
44254,0,1,70.2,.5222921,18.2,1098,6841,5392,75.8392
45001,0,1,99.2,.6764123,50.7,360,2018,2234,16.91028
45002,0,1,93.4,.5743598,58.2,1822,13159,11430,11.10762
45003,0,1,96,.6932381,60.6,2396,19181,15959,20.5874
45004,0,1,96.1,.6217986,38.5,1862,10230,10550,18.74643
45005,0,1,0,.5352349,57.1,74,596,558,14.05361
45006,0,1,92.1,.531857,63.2,4377,35675,27566,9.398367
45007,0,1,94.2,.6290366,43.9,622,3685,3197,28.19004
45008,0,1,97.9,.6300148,44.8,488,2692,2725,32.06416
45009,0,1,97.4,.6336135,51.3,301,1785,1708,31.29792
45010,0,1,88.8,.4539259,50.9,389,3375,2881,9.772549
45011,0,1,97.9,.675657,61.2,773,5784,4933,18.72091
45012,0,1,94.8,.6416627,47.7,379,2093,2384,36.79185
45013,0,1,95.1,.5908397,53,217,1310,1264,19.7894
45014,0,1,100,.7515873,53.9,751,3780,3818,36.49277
45015,0,1,98.3,.5918513,58.1,242,1399,1360,11.61867
45016,0,1,0,.7223021,55.5,139,695,707,37.14103
45017,0,1,0,.5432873,54,160,797,829,33.18052
45018,0,1,91,.5458825,56.7,25283,192884,186405,13.0156
45019,0,1,78.9,.4474002,40.1,581,4962,3589,34.22294
45020,0,1,97.9,.7137607,47.7,957,4898,5931,35.07348
45021,0,1,94.4,.6458912,53.7,899,5038,5358,23.88838
45022,0,1,68.4,.4493764,56.1,495,2726,2828,19.94604
45023,0,1,93.8,.505707,50.2,1203,9462,8166,15.4812
45024,0,1,90.2,.5676734,47.5,892,6125,5190,23.86573
45025,0,1,91.2,.6555411,56.8,7798,59293,46150,16.67482
45026,0,1,94.7,.58694,55.5,474,2634,2565,22.28505
45027,0,1,93.3,.6924435,50.2,856,5095,4838,29.14634
45028,0,1,0,.6552133,48.1,163,844,833,35.71819
45029,0,1,92.1,.5972614,55.9,8032,55356,53633,11.82035
46001,0,1,82.1,.5956433,40.2,1518,9870,10080,30.64315
46002,0,1,86.5,.5523827,41,1600,10891,14328,19.68469
46003,0,1,89.2,.5560985,39.8,1518,10027,12861,27.04745
46004,0,1,88.2,.57326,47.3,4307,37285,36821,20.18015
46005,0,1,89.9,.5478572,31.5,439,2800,3317,23.93454
46006,0,1,84.7,.5273417,32.4,2113,13441,15814,30.62358
46007,0,1,0,.4900662,31.4,215,1208,1698,36.82421
46008,0,1,82,.5460526,41.9,854,5016,5958,32.8176
46009,0,1,87.9,.5574859,43.5,1150,7080,8751,28.51904
46010,0,1,86.4,.5603812,32.8,1504,9233,10705,30.1842
46011,0,1,85.6,.567577,44.3,3142,20103,26780,23.36523
46012,0,1,88.3,.5642496,43.6,2651,19004,24174,19.82007
46013,0,1,91,.5635324,47,1890,12592,17610,19.53598
46014,0,1,90.3,.5550565,48.2,3030,18254,24253,18.90414
47001,0,1,75.9,.4826501,26.7,2010,12709,18179,54.03124
47002,0,1,77.5,.5361077,39.7,1814,15523,16123,33.85589
47003,0,1,75.9,.4787684,25.3,966,5911,6428,36.29948
47004,0,1,79.7,.5286168,22.3,657,3774,3889,56.71544
47005,0,1,60.7,.4171837,23.9,1751,11604,11943,33.1461
47006,0,1,81.6,.4942049,26.3,727,4314,4945,42.03419
47007,0,1,92.5,.4674091,71.6,9393,75159,96066,6.683162
47008,0,1,78.4,.4669132,31.6,2716,17847,20360,30.09909
47009,0,1,83.7,.4718633,28.4,395,2399,3039,40.57999
47010,0,1,81.9,.4896696,24.5,2233,14375,16896,36.87615
47011,0,1,68.4,.4614311,22.5,496,2865,3329,56.89655
47012,0,1,84.7,.5016364,28.2,1259,7944,9037,34.89237
47013,0,1,78.3,.561059,21.1,1552,9065,8566,60.24159
47014,0,1,60.4,.4671355,11.6,3515,21330,14744,59.08647
47015,0,1,75.5,.5260386,22.6,908,5127,5547,64.33299
47016,0,1,79,.4594725,28.9,2292,16532,17125,31.46319
47017,0,1,82.2,.4992826,23.8,1054,6273,6441,45.82255
47018,0,1,82.6,.4980104,15,1897,11309,12612,47.09932
47019,0,1,80.6,.5230343,20.3,474,2887,2494,54.63282
47020,0,1,74,.4922601,22.6,1110,6460,6926,49.81379
47021,0,1,87.8,.5007339,42.6,4425,36111,37516,12.63327
47022,0,1,78.2,.4413095,28.8,550,3757,4428,39.88524
47023,0,1,0,.4252336,27.7,209,1498,1922,43.87023
47024,0,1,79.9,.4887493,29.2,1051,6844,8342,42.44987
47025,0,1,78.5,.5469943,20.4,540,3011,3218,63.7226
47026,0,1,68.8,.503402,13.9,2016,11023,8913,55.95617
47027,0,1,65.4,.4029185,17.8,1451,9868,12650,46.68024
47028,0,1,69.8,.4667519,31.1,481,3128,3614,46.89441
47029,0,1,91.7,.4961614,67.5,15646,143022,135670,6.992537
47030,0,1,76.7,.4713447,30.6,1616,11586,12558,38.75288
47031,0,1,80.9,.5178496,17,890,4762,5849,42.03131
47032,0,1,81.5,.513676,26.6,503,3327,3872,51.58338
47033,0,1,77.4,.4967707,19.3,2095,13006,13228,40.65594
47034,0,1,73.8,.4463356,24,1503,10752,11609,32.69775
47035,0,1,85.7,.5328044,32.3,1512,8444,9198,38.38632
47036,0,1,76.7,.4682585,29.1,834,5277,6739,42.31647
47037,0,1,73.7,.4435921,21.5,651,4432,4979,49.92769
47038,0,1,70,.4070309,17.5,1289,8164,9677,47.02851
47039,0,1,72.9,.4215728,17.8,367,2327,2380,57.66074
47040,0,1,73.5,.5282859,20.2,1379,8255,7731,56.42788
47041,0,1,78.8,.5135586,21.6,2918,16779,16561,53.22244
47042,0,1,75.4,.5111606,34.5,2239,13485,14379,28.04757
47043,0,1,89.3,.4777999,53,6523,56779,65004,8.038089
47044,0,1,78.7,.4448837,19.9,2956,21500,19617,31.51145
47045,0,1,0,.4325546,27,207,1327,1917,57.94304
47046,0,1,80.8,.4851336,25.4,1346,8610,8419,44.78992
47047,0,1,79.8,.45814,39.3,741,5387,6303,32.09426
47048,0,1,91.6,.5706542,24,516,2767,3134,45.56483
47049,0,1,83.8,.479405,36.3,517,3496,3845,28.06872
47050,0,1,83.4,.5425411,28,625,3526,4020,41.2984
47051,0,1,83.5,.4992549,30.5,593,4026,5234,45.52505
47052,0,1,77.7,.5582404,15.4,2519,12457,13165,67.34709
47053,0,1,76.6,.4758829,34.4,1838,11610,13161,33.3401
47054,0,1,71.2,.479427,22.6,989,6003,6837,50.45458
47055,0,1,76.9,.5049539,25.8,1047,5854,6664,49.27832
47056,0,1,71.8,.4721563,26.3,643,3789,4393,51.9589
47057,0,1,91.2,.540561,29.5,444,2638,4609,40.55208
47058,0,1,81.4,.5258923,26.9,2654,15661,15745,55.21376
47059,0,1,88.9,.5304481,28.4,478,2611,3735,54.58148
47060,0,1,82.9,.5853333,33.8,2163,18000,16025,33.08435
47061,,,,,,,,,48.55841
47062,0,1,75.1,.4977831,18.4,950,5864,6905,49.04665
47063,0,1,75.1,.4457222,27.2,315,2174,2348,43.9313
47064,0,1,81.6,.4956016,28.6,1115,7389,9484,25.85622
47065,0,1,83.1,.5341474,27.1,758,4422,5710,59.13069
47066,0,1,84.9,.5192874,28.3,1157,6792,8439,50.07981
47067,0,1,79.2,.4852865,28.5,940,5811,7155,44.40244
47068,0,1,79,.4672188,24.3,1149,7245,8679,41.08028
47069,0,1,72.9,.4551291,17.8,1266,7633,7871,40.2383
47070,0,1,76.3,.492738,19.4,4853,29744,28642,44.28129
47071,0,1,91.8,.5312592,23.6,701,3375,3608,46.71014
47072,0,1,49.9,.3974249,31.2,965,6990,7145,44.02516
47073,0,1,72.7,.3170119,47.7,1166,12744,8332,46.5012
47074,0,1,76.3,.3546627,46.5,2384,29318,21639,28.59533
47075,0,1,82.4,.5131233,27.8,2171,13297,14537,20.13302
47076,0,1,66.7,.4440078,19.6,437,2545,2898,26.41939
47077,0,1,81.3,.4680923,24.8,455,2946,3550,35.76333
47078,0,1,86.3,.4943973,38.5,3788,29450,34532,52.98991
47079,0,1,76.3,.5511456,30.6,1567,12396,12125,46.89524
47080,0,1,79.2,.5007929,31.6,2718,20180,21204,20.34223
47081,0,1,61.9,.4406172,19.6,2349,13674,12821,35.91323
47082,0,1,76.4,.5022386,18.7,2188,12731,13514,31.60298
47083,0,1,81.5,.5026943,28.6,1588,9650,12637,50.18866
47084,0,1,80,.4667632,23.9,2361,15194,16891,51.50638
47085,0,1,74.8,.4969356,25.6,2196,13706,13303,33.29964
47086,0,1,74.8,.4747121,26.6,948,6861,7111,36.49669
47087,0,1,85,.4262999,32.1,1052,8616,8406,54.50296
47088,0,1,68.4,.5011749,21.8,490,2979,3047,33.63681
47089,0,1,72.2,.5002378,23.5,1062,6307,5828,24.93645
47090,0,1,80.7,.5205438,22.2,3862,22805,22305,54.39098
47091,0,1,78.5,.4824201,29.6,1084,6826,8142,63.35908
47092,0,1,72.3,.4833412,25.9,2914,19119,19616,45.83324
47093,0,1,74,.4807841,23.6,814,5152,5750,26.43507
47094,0,1,77.9,.5239105,15.9,3900,22166,21309,43.95544
47095,0,1,81.4,.4974475,26,1785,10578,11872,54.16515
47096,0,1,80.1,.4338132,40.6,1329,11392,10583,49.17178
47097,0,1,88.2,.4365263,58.3,4800,43711,49937,48.45693
47098,0,1,76.2,.5041459,34.2,1141,8442,9176,24.51421
47099,0,1,75.7,.4619382,21.8,413,3271,3199,12.30682
47100,0,1,82.9,.5057315,44.7,1465,13958,16849,33.9984
47101,,,,,,,,,28.88637
47102,,,,,,,,,
47103,0,1,88.2,.4503968,42.1,501,4536,5554,27.46656
47104,0,1,79.6,.4701987,33.9,703,4832,6482,8.292171
47105,0,1,83,.4672446,30,2774,21340,26617,19.17772
47106,,,,,,,,,28.12083
47107,0,1,94.9,.6058379,73.4,730,4762,5427,5.341246
47108,,,,,,,,,24.24294
47109,0,1,86.7,.5771049,40.7,762,6770,7234,34.79095
47110,0,1,75.2,.4106634,32,340,2457,2976,17.24076
47111,0,1,87.8,.4636608,48.3,5287,45777,45435,25.42261
47112,0,1,83.2,.6295478,42.3,623,5882,6490,19.76463
47113,0,1,81.7,.4705483,36.6,1256,8845,9424,22.65786
47114,0,1,85.5,.5207849,38.2,3166,24922,31480,29.54217
47115,0,1,80.1,.4667177,33.4,1298,9134,10087,25.08289
47116,0,1,86.6,.4382322,41.7,7123,58987,57032,31.73189
47117,0,1,80.9,.3841496,40.8,15747,160539,150979,40.51466
47118,0,1,79,.5267666,29.6,346,2335,2724,35.17869
47119,0,1,76.7,.4690308,31,2280,16694,20489,31.43693
47120,0,1,81.1,.4217582,33.7,7282,59003,57716,22.24682
47121,0,1,91.4,.6198686,41.9,634,4872,4841,28.89257
47122,0,1,80.8,.4892568,37.5,11822,94106,131950,25.09433
47123,0,1,85.4,.4816244,40.2,5573,42502,57669,30.16451
47124,0,1,84.4,.4868468,40.4,425,2775,3353,20.32512
47125,0,1,86,.4790609,41,1150,9456,13596,26.15723
47126,0,1,86.7,.516117,37,861,5367,7494,21.37223
47127,0,1,90,.3948443,58,455,3918,4354,16.73721
47128,0,1,83.7,.4576029,48.1,960,7701,8465,22.52775
47129,0,1,94.4,.7252132,53.1,270,3752,3320,26.05994
47130,0,1,81.5,.4594843,39,869,6516,9159,38.38771
47192,0,1,96.7,.5814743,43.8,321,2062,3306,
48001,0,1,94,.5594406,52.4,703,4719,5156,15.22545
48002,0,1,95.3,.5998219,45.6,839,5615,7271,19.34841
48003,0,1,93.8,.5973607,59.1,4365,30993,31526,10.60321
48004,0,1,94.2,.5948232,48,2852,17965,23228,14.43586
48005,0,1,91.3,.5604322,45.3,2085,13420,16645,16.76352
48006,0,1,95.7,.6078255,46.9,6494,42170,52191,12.77381
48007,0,1,96.7,.5755473,44,298,1873,2726,22.67569
48008,0,1,95.2,.5938036,46.4,3856,26790,31476,15.0722
48009,0,1,91.8,.5414479,48.5,1047,7238,7848,12.26596
48010,0,1,95.4,.5375754,37.7,282,1823,1982,21.47704
48011,0,1,95.8,.6051966,54.4,1453,11469,11907,17.1209
48012,0,1,95.3,.5743671,56.2,203,1264,1708,9.700974
48013,0,1,93.2,.5109771,56.4,2872,24369,22178,16.3869
48014,0,1,92.4,.5774152,42.5,3509,23290,31313,16.2777
48015,0,1,94.1,.4195042,55.9,1115,10367,9368,19.36158
48016,0,1,95.9,.6216091,41.5,802,4313,5334,18.59513
